# Retired NCBI GeneIDs for taxid 29159, from NCBI gene_history.
# Built by src/mappings/build_crosswalk.py v1.0.0 on 2026-08-27
# Studies analysed against an older annotation report these identifiers; each row
# records the authoritative NCBI replacement. Resolution through this table is
# labelled 'inferred', not 'exact', because it crosses an annotation version.
# 13601 further GeneIDs were discontinued with NO replacement and are
# deliberately absent, so that they stay 'unresolved'.
discontinued_gene_id	current_gene_id	discontinued_symbol	discontinue_date
105321371	117686054	LOC105321371	20240702
105321373	109617782	LOC105321373	20200521
105321385	105347760	LOC105321385	20200521
105321387	105347760	LOC105321387	20200521
105321388	117683857	LOC105321388	20240702
105321398	117682466	LOC105321398	20240702
105321408	105321451	LOC105321408	20200521
105321426	105321427	LOC105321426	20200521
105321428	105327064	LOC105321428	20200521
105321430	105344682	LOC105321430	20200521
105321464	117680713	LOC105321464	20240702
105321472	117681202	LOC105321472	20240702
105321474	105326468	LOC105321474	20240704
105321480	105327694	LOC105321480	20200521
105321487	105317438	LOC105321487	20240702
105321490	105333800	LOC105321490	20200521
105321492	105342245	LOC105321492	20200521
105321500	105321499	LOC105321500	20170203
105321543	105318541	LOC105321543	20200521
105321545	117682817	LOC105321545	20240702
105321565	105348182	LOC105321565	20200521
105321567	117681366	LOC105321567	20240702
105321568	105342245	LOC105321568	20200521
105321571	105345800	LOC105321571	20200521
105321572	105321509	LOC105321572	20170203
105321573	105324492	LOC105321573	20200521
105321574	105321575	LOC105321574	20170203
105321577	105321560	LOC105321577	20170203
105321589	105335875	LOC105321589	20200521
105321593	105321592	LOC105321593	20240702
105321594	105321655	LOC105321594	20200521
105321617	109617043	LOC105321617	20240702
105321639	105317601	LOC105321639	20200521
105321643	105329388	LOC105321643	20200521
105321644	105328461	LOC105321644	20200521
105321651	105331906	LOC105321651	20200521
105321653	105321591	LOC105321653	20170203
105321657	105326810	LOC105321657	20200521
105321662	105324085	LOC105321662	20200521
105321691	117681657	LOC105321691	20240702
105321694	105318097	LOC105321694	20200521
105321722	105319138	LOC105321722	20200521
105321729	105331608	LOC105321729	20200521
105321739	105334900	LOC105321739	20200521
105321740	105344636	LOC105321740	20200521
105321741	105334900	LOC105321741	20170203
105321749	117691312	LOC105321749	20240704
105321750	105334900	LOC105321750	20200521
105321754	105320711	LOC105321754	20200521
105321755	105335125	LOC105321755	20200521
105321756	105325691	LOC105321756	20200521
105321766	105321764	LOC105321766	20170203
105321768	117688043	LOC105321768	20240702
105321773	105333781	LOC105321773	20200521
105321781	105322090	LOC105321781	20200521
105321787	117688843	LOC105321787	20240702
105321791	105329192	LOC105321791	20200521
105321794	105330263	LOC105321794	20240704
105321800	105317886	LOC105321800	20200521
105321803	105321805	LOC105321803	20240702
105321804	105337395	LOC105321804	20200521
105321829	105321827	LOC105321829	20200521
105321864	105325472	LOC105321864	20200521
105321866	105348491	LOC105321866	20240702
105321873	105319366	LOC105321873	20200521
105321878	105321877	LOC105321878	20170203
105321882	117691559	LOC105321882	20240704
105321890	105328376	LOC105321890	20200521
105321894	105321984	LOC105321894	20200521
105321904	105343738	LOC105321904	20200521
105321907	105317488	LOC105321907	20200521
105321910	105348700	LOC105321910	20200521
105321911	109617221	LOC105321911	20200521
105321912	105341028	LOC105321912	20200521
105321913	105341028	LOC105321913	20200521
105321920	105337395	LOC105321920	20200521
105321921	105321918	LOC105321921	20200521
105321922	105321923	LOC105321922	20200521
105321925	105336222	LOC105321925	20200521
105321926	105321083	LOC105321926	20200521
105321929	105329774	LOC105321929	20200521
105321942	117686417	LOC105321942	20240702
105321944	105345590	LOC105321944	20200521
105321950	105321951	LOC105321950	20200521
105321954	105345149	LOC105321954	20200521
105321955	105334293	LOC105321955	20200521
105321957	105343100	LOC105321957	20200521
105321973	105329825	LOC105321973	20200521
105321975	105329821	LOC105321975	20200521
105321976	105317739	LOC105321976	20200521
105321978	105335335	LOC105321978	20240702
105321983	117691350	LOC105321983	20240702
105321985	117690782	LOC105321985	20240702
105321991	117688927	LOC105321991	20240702
105322001	105322002	LOC105322001	20200521
105322003	105322002	LOC105322003	20200521
105322004	105317156	LOC105322004	20200521
105322012	105348370	LOC105322012	20200521
105322024	105331805	LOC105322024	20200521
105322025	105322021	LOC105322025	20170203
105322051	105341984	LOC105322051	20200521
105322069	105322065	LOC105322069	20200521
105322073	105331298	LOC105322073	20200521
105322074	105343219	LOC105322074	20200521
105322081	105330756	LOC105322081	20200521
105322083	105319918	LOC105322083	20200521
105322087	105322086	LOC105322087	20240704
105322091	105345895	LOC105322091	20200521
105322092	105345895	LOC105322092	20200521
105322093	105345895	LOC105322093	20200521
105322096	105322112	LOC105322096	20200521
105322098	105322104	LOC105322098	20200521
105322109	105322088	LOC105322109	20170203
105322111	105322112	LOC105322111	20200521
105322114	105325916	LOC105322114	20200521
105322115	105322102	LOC105322115	20200521
105322123	105332910	LOC105322123	20200521
105322127	105320003	LOC105322127	20200521
105322130	105329461	LOC105322130	20200521
105322147	105344750	LOC105322147	20200521
105322148	105344514	LOC105322148	20240704
105322160	105321510	LOC105322160	20200521
105322166	105327040	LOC105322166	20200521
105322170	117686858	LOC105322170	20240704
105322180	105322179	LOC105322180	20240704
105322189	105323157	LOC105322189	20200521
105322200	117685087	LOC105322200	20240702
105322204	109620476	LOC105322204	20240702
105322224	105322411	LOC105322224	20170203
105322242	105322229	LOC105322242	20200521
105322243	105324336	LOC105322243	20200521
105322254	105340955	LOC105322254	20200521
105322260	105322412	LOC105322260	20170203
105322266	105339687	LOC105322266	20240704
105322270	105326683	LOC105322270	20200521
105322278	105336966	LOC105322278	20200521
105322284	117692628	LOC105322284	20240704
105322286	105322297	LOC105322286	20170203
105322302	117680397	LOC105322302	20240702
105322303	117680397	LOC105322303	20240702
105322312	105322310	LOC105322312	20200521
105322342	105322750	LOC105322342	20200521
105322344	105317888	LOC105322344	20200521
105322350	105341969	LOC105322350	20200521
105322351	109617906	LOC105322351	20200521
105322355	105345318	LOC105322355	20200521
105322356	109619567	LOC105322356	20200521
105322372	105334799	LOC105322372	20200521
105322389	105322388	LOC105322389	20240702
105322398	105322397	LOC105322398	20240702
105322400	105347567	LOC105322400	20200521
105322405	105346561	LOC105322405	20200521
105322406	105317080	LOC105322406	20200521
105322408	117683583	LOC105322408	20240702
105322415	105341132	LOC105322415	20200521
105322426	105322427	LOC105322426	20200521
105322448	105322449	LOC105322448	20200521
105322452	117685598	LOC105322452	20240704
105322461	105322462	LOC105322461	20200521
105322470	105322476	LOC105322470	20200521
105322472	105322449	LOC105322472	20170203
105322473	105318355	LOC105322473	20200521
105322475	105342368	LOC105322475	20200521
105322486	105323679	LOC105322486	20200521
105322489	105331011	LOC105322489	20200521
105322490	105336855	LOC105322490	20200521
105322499	105322498	LOC105322499	20240702
105322503	105332452	LOC105322503	20200521
105322511	105322518	LOC105322511	20200521
105322523	105336881	LOC105322523	20200521
105322524	117680643	LOC105322524	20240702
105322526	105318528	LOC105322526	20200521
105322540	105326955	LOC105322540	20200521
105322572	105344708	LOC105322572	20200521
105322574	105329648	LOC105322574	20200521
105322576	105341883	LOC105322576	20200521
105322596	105348726	LOC105322596	20240702
105322602	105329196	LOC105322602	20200521
105322603	105329196	LOC105322603	20200521
105322604	105344598	LOC105322604	20200521
105322605	105347235	LOC105322605	20200521
105322606	105335833	LOC105322606	20200521
105322608	105346222	LOC105322608	20200521
105322611	105322594	LOC105322611	20200521
105322612	105318424	LOC105322612	20200521
105322617	105329196	LOC105322617	20200521
105322627	117681296	LOC105322627	20240704
105322630	105323304	LOC105322630	20200521
105322638	105324444	LOC105322638	20240702
105322640	117693159	LOC105322640	20240702
105322646	105347252	LOC105322646	20200521
105322665	117687816	LOC105322665	20240702
105322679	105347948	LOC105322679	20200521
105322682	105322724	LOC105322682	20170203
105322700	105322728	LOC105322700	20170203
105322718	105318104	LOC105322718	20200521
105322726	105343386	LOC105322726	20200521
105322729	105322713	LOC105322729	20200521
105322730	105344075	LOC105322730	20200521
105322733	117682779	LOC105322733	20240702
105322751	105339410	LOC105322751	20200521
105322752	105346444	LOC105322752	20200521
105322756	105337090	LOC105322756	20200521
105322758	105347705	Galectin-8	20200521
105322775	117684894	LOC105322775	20240702
105322784	117685207	LOC105322784	20240702
105322790	117683262	LOC105322790	20240702
105322797	105324177	LOC105322797	20200521
105322802	105318480	LOC105322802	20200521
105322806	105344291	LOC105322806	20240702
105322809	117686510	LOC105322809	20240702
105322818	105340632	LOC105322818	20200521
105322825	105339710	LOC105322825	20200521
105322833	105336490	LOC105322833	20200521
105322834	105329758	LOC105322834	20240704
105322836	105320669	LOC105322836	20200521
105322839	105317168	LOC105322839	20200521
105322840	105321076	LOC105322840	20240702
105322841	109619279	LOC105322841	20200521
105322857	105333432	LOC105322857	20240702
105322865	105336726	LOC105322865	20200521
105322869	105319173	LOC105322869	20200521
105322870	105320869	LOC105322870	20200521
105322872	109617250	LOC105322872	20240704
105322882	105320855	LOC105322882	20200521
105322884	105328876	LOC105322884	20240702
105322886	105327021	LOC105322886	20200521
105322889	105322187	LOC105322889	20200521
105322900	117689858	LOC105322900	20240704
105322901	105337149	LOC105322901	20240702
105322902	105326461	LOC105322902	20200521
105322905	105319135	LOC105322905	20200521
105322911	109621173	LOC105322911	20240704
105322926	105322917	LOC105322926	20170203
105322927	105322917	LOC105322927	20200521
105322928	105322918	LOC105322928	20170203
105322931	105325370	LOC105322931	20240702
105322939	105319230	LOC105322939	20200521
105322949	105322948	LOC105322949	20170203
105322951	105326145	LOC105322951	20200521
105322952	105349099	LOC105322952	20200521
105322954	105322953	LOC105322954	20200521
105322964	105326648	LOC105322964	20200521
105322965	105345682	LOC105322965	20200521
105322972	105341342	LOC105322972	20200521
105322979	105324422	LOC105322979	20240702
105322980	117692804	LOC105322980	20240702
105322982	117688783	LOC105322982	20240702
105322985	105322986	LOC105322985	20200521
105322987	105322988	LOC105322987	20200521
105323003	105323004	LOC105323003	20200521
105323012	105323023	LOC105323012	20240702
105323014	105325387	LOC105323014	20240702
105323025	117689226	LOC105323025	20240702
105323029	105323030	LOC105323029	20170203
105323032	105346814	LOC105323032	20200521
105323042	105343437	LOC105323042	20200521
105323057	105323116	LOC105323057	20200521
105323061	109618161	LOC105323061	20240702
105323068	105335388	LOC105323068	20200521
105323075	105323120	LOC105323075	20200521
105323088	117681047	LOC105323088	20240702
105323090	117681048	LOC105323090	20240702
105323091	105323092	LOC105323091	20240702
105323100	105318881	LOC105323100	20200521
105323114	105323113	LOC105323114	20200521
105323128	105329376	LOC105323128	20200521
105323148	105330710	LOC105323148	20200521
105323153	105323152	LOC105323153	20170203
105323156	105317998	LOC105323156	20200521
105323190	105333047	LOC105323190	20200521
105323207	105333013	LOC105323207	20200521
105323208	105323209	LOC105323208	20240702
105323211	117682824	LOC105323211	20240702
105323224	105318378	LOC105323224	20200521
105323239	105323240	LOC105323239	20240702
105323258	105318994	LOC105323258	20240702
105323259	105318994	LOC105323259	20200521
105323267	117692383	LOC105323267	20240702
105323268	105323293	LOC105323268	20200521
105323290	117682288	LOC105323290	20240702
105323291	105323245	LOC105323291	20200521
105323292	105321812	LOC105323292	20200521
105323310	105342485	LOC105323310	20240702
105323324	105336400	LOC105323324	20200521
105323340	105338642	LOC105323340	20200521
105323357	105340421	LOC105323357	20200521
105323358	105348319	LOC105323358	20200521
105323360	105345903	LOC105323360	20200521
105323365	105343208	LOC105323365	20200521
105323367	105330475	LOC105323367	20200521
105323369	105328475	LOC105323369	20200521
105323370	105335873	LOC105323370	20200521
105323371	105334467	LOC105323371	20200521
105323373	105323965	LOC105323373	20200521
105323374	105319935	LOC105323374	20200521
105323376	117681259	LOC105323376	20240702
105323377	109617095	LOC105323377	20200521
105323378	105317959	LOC105323378	20200521
105323379	105349169	LOC105323379	20200521
105323383	105321584	LOC105323383	20200521
105323384	105330720	LOC105323384	20200521
105323386	105341917	LOC105323386	20200521
105323389	105332447	LOC105323389	20200521
105323390	105342170	LOC105323390	20200521
105323391	105336499	LOC105323391	20200521
105323392	105340735	LOC105323392	20200521
105323393	105339469	LOC105323393	20200521
105323396	105331236	LOC105323396	20200521
105323397	105341694	LOC105323397	20200521
105323399	105337392	LOC105323399	20200521
105323400	105324595	LOC105323400	20200521
105323401	105319701	LOC105323401	20200521
105323402	105329812	LOC105323402	20200521
105323403	105341230	LOC105323403	20240702
105323404	105348068	LOC105323404	20200521
105323405	105341248	LOC105323405	20200521
105323407	105320780	LOC105323407	20200521
105323408	105334710	LOC105323408	20200521
105323410	105318379	LOC105323410	20200521
105323411	105331424	LOC105323411	20200521
105323412	105348733	LOC105323412	20200521
105323415	105348313	LOC105323415	20200521
105323417	105345939	LOC105323417	20200521
105323418	105340223	LOC105323418	20200521
105323420	105341182	LOC105323420	20200521
105323421	105340173	LOC105323421	20200521
105323425	109617927	LOC105323425	20200521
105323426	105327311	LOC105323426	20200521
105323428	105323937	LOC105323428	20240702
105323429	105324771	LOC105323429	20200521
105323430	105330989	LOC105323430	20200521
105323431	105330493	LOC105323431	20240702
105323432	105327112	LOC105323432	20200521
105323434	105318881	LOC105323434	20200521
105323435	105347193	LOC105323435	20200521
105323436	105347205	LOC105323436	20200521
105323437	105345608	LOC105323437	20200521
105323438	105317057	LOC105323438	20200521
105323439	105342167	LOC105323439	20240702
105323441	105338114	LOC105323441	20200521
105323444	105346235	LOC105323444	20200521
105323448	105329343	LOC105323448	20200521
105323450	105336635	LOC105323450	20200521
105323451	105328194	LOC105323451	20200521
105323452	105324177	LOC105323452	20200521
105323453	105332759	LOC105323453	20200521
105323455	105345297	LOC105323455	20200521
105323456	105322413	LOC105323456	20200521
105323457	105318260	LOC105323457	20200521
105323458	105340670	LOC105323458	20200521
105323462	105320592	LOC105323462	20200521
105323465	109617036	LOC105323465	20200521
105323467	105338126	LOC105323467	20200521
105323468	105322203	LOC105323468	20200521
105323474	105322683	LOC105323474	20200521
105323476	105331343	LOC105323476	20200521
105323481	105348927	LOC105323481	20200521
105323482	117683857	LOC105323482	20240702
105323483	105318324	LOC105323483	20200521
105323484	105328829	LOC105323484	20200521
105323485	105341565	LOC105323485	20200521
105323487	105343257	LOC105323487	20200521
105323488	105338907	LOC105323488	20200521
105323490	105337301	LOC105323490	20200521
105323491	105347333	LOC105323491	20200521
105323492	105327043	LOC105323492	20200521
105323493	105329010	LOC105323493	20200521
105323497	105323303	LOC105323497	20240702
105323499	105326642	LOC105323499	20200521
105323501	105334961	LOC105323501	20200521
105323505	105341965	LOC105323505	20200521
105323506	105334607	LOC105323506	20200521
105323507	105337756	LOC105323507	20200521
105323509	105345208	LOC105323509	20200521
105323510	117686224	LOC105323510	20240702
105323512	105336195	LOC105323512	20200521
105323516	105326740	LOC105323516	20200521
105323520	105325237	LOC105323520	20200521
105323521	105348747	LOC105323521	20200521
105323522	105333880	LOC105323522	20200521
